annual_return,annual_volatility,sharpe,w_MediaTek,w_First Financial,w_Gold (TWD)
0.3508128686587563,0.1796891530401926,1.9523319172208857,0.17897325807280123,0.44392363423764086,0.3771031076895579
0.3567922275357923,0.18091958235655742,1.9721039750833826,0.18461209800327402,0.4325683809662954,0.3828195210304306
0.36277158641284046,0.18219677304860243,1.9910977584442084,0.1902509360889785,0.42121312572511344,0.3885359381859081
0.3687509452898894,0.18351974882300612,2.009325686498883,0.19588977501108581,0.40985787137702084,0.39425235361189337
0.37473030416693914,0.18488752682719595,2.026801432187357,0.2015286142469519,0.39850261736395004,0.399968768389098
0.38070966304397447,0.18629912027161089,2.043539778872422,0.2071674532884598,0.38714736314339043,0.4056851835681498
0.38668902192107335,0.18775354090179885,2.0595564806062656,0.21280629415994207,0.37579211087664977,0.4114015949634081
0.392668380798156,0.18924980131517188,2.0748681270434517,0.2184451370252985,0.36443686073896936,0.4171180022357322
0.3986477396753566,0.19078691711958426,2.089492013886289,0.2240839853881811,0.35308161647107716,0.4228343981407417
0.4046270985523587,0.19236390893205915,2.1034460195715226,0.22972283939724908,0.34172637823262764,0.42855078237012323
0.410606457428799,0.1939798042185603,2.11674848875588,0.23536169720124697,0.3303711440479492,0.4342671587508038
0.41658581630629316,0.19563363897682337,2.129418123003099,0.24100054837729928,0.3190159027830415,0.4399835488396593
0.42256517518364833,0.19732445926297587,2.1414738789198573,0.24663938104909366,0.3076606417601196,0.4456999771907868
0.42854453406039117,0.19905132257021124,2.1529348739153993,0.25227819615682634,0.29630536198447865,0.45141644185869495
0.434523892937297,0.20081329906152945,2.163820299591604,0.25791700917288907,0.2849500799749279,0.4571329108521831
0.4405032518144806,0.20260947266235355,2.1741493427041014,0.26355580934738315,0.2735947842526399,0.4628494063999769
0.4464826106915284,0.2044389420206524,2.1839411135595914,0.26919468119333384,0.262239565059868,0.4685657537467982
0.45246196956858187,0.20630082134110422,2.1932145816349764,0.274833521733267,0.2508843124392391,0.4742821658274939
0.4584413284460407,0.20819424109960755,2.201988518148809,0.28047238789728646,0.23952908717823831,0.4799985249244753
0.4644206873235398,0.21011834864565307,2.2102814452760917,0.28611137981383106,0.2281739961927534,0.4857146239934156
0.4704000461997296,0.212072308700073,2.21811159166943,0.29175003986472936,0.21681855085262383,0.4914314092826467
0.47637940507677207,0.21405530375769244,2.225496853915971,0.297388877846545,0.20546329550052853,0.4971478266529265
0.48235876395384114,0.21606653439554965,2.2324547635442444,0.3030277171410622,0.1941080415500279,0.5028642413089099
0.48833812283091094,0.21810521950217335,2.2390024592054516,0.30866655736688314,0.18275278859394992,0.508580654039167
0.49431748170790524,0.22017059642911052,2.2451566636286207,0.3143053935209275,0.17139753129034235,0.5142970751887301
0.5002968405849997,0.22226192107355464,2.2509336649683376,0.3199442344738601,0.16004227911058605,0.5200134864155538
0.5062761994620585,0.22437846789774846,2.2563493021655434,0.3255830732770017,0.14868702463543562,0.5257299020875627
0.5122555583392101,0.22651952989195542,2.2614189539574983,0.33122191316328914,0.1373317713165741,0.5314463155201368
0.5182349172161824,0.22868441848595056,2.266157531183178,0.33686075114513103,0.12597651596471057,0.5371627328901585
0.5242142760933962,0.2308724634155516,2.270579472051863,0.34249958992485036,0.11462126146409997,0.5428791486110496
0.5301936349704996,0.23308301254775635,2.2746987400545473,0.34813842790467436,0.10326600610970066,0.5485955659856249
0.5361729938471456,0.23531543167100605,2.2785288242241917,0.35377726601574444,0.09191075089677239,0.5543119830874831
0.5421523527238985,0.23756910425428923,2.282082741464519,0.3594161011316234,0.08055549248533765,0.560028406383039
0.5481317116015347,0.23984343117855256,2.285373040687846,0.36505494430024915,0.06920024266987239,0.5657448130298784
